No,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Ar_N,fr_C_O
749,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC(OCC(CC)CCCCC)=C3C(S4)=CC5=C4C(SC(C6=C(OCC(CC)CCCCC)C=C(/C=C7C(C(C=C(F)C(F)=C8)=C8C\7=C(C#N)\C#N)=O)S6)=C9)=C9[Si]5(CC(CC)CCCC)CC(CC)CCCC,14.982296128274758,14.982296128274758,0.0005827257413113518,-2.759679376,0.01332858847090269,15.741935483870968,1347.8619999999992,1265.205999999999,1346.492431,486,0.19400454243513893,-0.491715636,0.49171563556666686,0.19400454243513893,0.45161290322580644,0.7956989247311828,1.1290322580645162,32.139683387572454,9.988791259332407,2.504741030048264,-2.35407058,2.542486908416843,-2.564011553,7.3352708644208775,0.10311651569484181,1.5437199609265115,1.2679674084020303,3802.5395410130527,66.67369342390296,54.70595155250641,58.97193787621732,45.01326140109014,33.46363935713269,39.143839243216696,25.221954162838315,33.5519661709489,19.17683110232893,29.859684729907,13.734085331077043,26.442563001149868,-6.963116883,3.3074019147509074e+24,70.35628247978987,31.979543633811474,14.800701076628632,563.1832253752336,9.473725907600098,54.995990278408556,34.835373256913456,0,0,0,9.589074368143644,17.56166019069928,21.047566218953946,45.34714351173895,158.12304356434117,130.78479002046012,62.682204265878845,22.968058316428436,36.624460466443026,98.65920627018315,21.047566218953946,0,23.671624184645573,183.05287836402616,13.213763929025836,126.10033838634413,0,65.0387920799447,19.847177198975015,0,11.49902366656781,45.34714351173895,32.85412612228883,0,92.26495901895218,212.5618615325275,70.82335466796995,52.561132436014084,147.76,42.909245557446575,48.19830077779687,0,67.52824523952637,46.30289407531903,171.4370378151528,42.80131743464699,34.825611969537235,36.40961938809232,67.5226317344482,9.473725907600098,73.70831723798915,6.40054133417406,36.18759331819858,43.73060137014486,-1.094725272,-3.282569245,21.92018850854492,22.376060813845683,18.841449089032498,0.4473684210526316,93,0,8,2,1,3,2,4,6,12,0,17,32,0,0,9,21.931120000000025,375.96500000000094,0,2
750,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC(OCC(CC)CCCCC)=C3C(S4)=CC5=C4C(SC(C6=C(OCC(CC)CCCCC)C=C(/C=C7C(C(C=C(F)C(F)=C8)=C8C\7=C(C#N)\C#N)=O)S6)=C9)=C9C5(CC(CC)CCCC)CC(CC)CCCC,14.979461661154575,14.979461661154575,0.007441436303725624,-1.209711657,0.017545984549142742,16.774193548387096,1331.7869999999991,1249.130999999999,1330.5155039840001,486,0.19400454243513893,-0.491715633,0.49171563327872264,0.19400454243513893,0.45161290322580644,0.7956989247311828,1.1290322580645162,32.13967894674308,9.654122088869524,2.487458688349512,-2.37454271,2.644307861095365,-2.307783424,7.290161258797739,0.10311651569483721,1.5437199609265115,1.2679674084020303,3794.839468401258,66.67369342390296,54.70595155250641,57.97193787621732,45.01326140109014,33.46363935713269,36.729625680843604,25.221954162838315,29.493905758458446,19.17683110232893,24.097811274410695,13.734085331077043,18.710662680063667,-7.18,3.3074019147509074e+24,70.14459131431846,31.83423434261737,14.717992644076162,562.1671802442531,9.473725907600098,46.92211797787544,34.835373256913456,0,0,0,9.589074368143644,17.56166019069928,21.047566218953946,45.34714351173895,158.12304356434117,132.29169340449826,68.09719473527562,22.968058316428436,36.624460466443026,80.21188267827512,21.047566218953946,0,23.671624184645573,189.22132052544202,13.213763929025836,137.22724136973815,0,65.0387920799447,9.473725907600098,0,11.49902366656781,45.34714351173895,24.780253821755714,5.41499046939678,92.26495901895218,236.53040776177355,70.82335466796995,52.561132436014084,147.76,40.25036372631023,48.19830077779687,0,67.52824523952637,46.30289407531903,181.9447838945745,33.800474739263464,34.825611969537235,36.40961938809232,67.5226317344482,9.473725907600098,73.67430363254697,6.300232692198751,35.91838916576932,40.88956087763077,0.9693783006477281,-3.474868009,19.634418452459553,23.929802095542545,18.742116125819663,0.45454545454545453,93,0,8,3,0,3,2,4,6,12,0,16,32,0,0,9,23.43442000000004,371.3430000000009,0,2
751,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4SC9=C8SC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15C(C(C=CC=C%16)=C%16C\%15=C(C#N)\C#N)=O)=C%14)=C5S3,14.627831666680503,14.627831666680503,0.07328169468178447,-0.805658714,0.030157338014875173,14.943396226415095,1490.101999999999,1409.4619999999989,1488.4605537999996,524,0.1938952864783764,-0.288564945,0.28856494468622546,0.1938952864783764,0.33962264150943394,0.6226415094339622,0.9150943396226415,32.14208779668639,9.666471132266535,2.5646769415080426,-2.338777722,2.7219612812687717,-2.286803352,7.372873566567355,0.10315853631790574,1.4781427591275103,0.9696755669626554,5296.492007050235,72.79680299964619,60.36278386675114,65.26176335231749,52.05020714022884,37.994376346687616,42.893355832253995,28.91026936756032,35.22346241549979,22.455789428959957,30.05897896826579,17.316569463866628,26.10740861278691,-9.44,9.459452973973477e+32,70.84880477406952,30.073364834239566,11.82604496660601,645.4846407446561,0,35.42309431130763,11.566489892729878,0,0,0,9.589074368143644,0,21.047566218953946,68.02071526760842,250.33761791695326,131.28586225096902,74.82726129079984,49.138249379475155,9.589074368143644,131.08497393295923,21.047566218953946,0,0,166.9413621960763,0,278.7874801548335,0,43.785474025974295,0,0,0,68.02071526760842,11.566489892729878,36.5132674304976,45.32445147012304,238.78668738827696,180.01796190027892,71.00635754742609,129.29999999999998,10.82998093879356,30.636640587097588,0,22.712698952868415,44.54622408706505,70.5207072037489,182.1195458161577,34.80630589279269,93.8973861361764,161.1664412822406,0,7.172807290749249,11.026649861606394,36.11741118930827,41.722353150588404,17.37557957465199,-0.371945207,66.5173856912683,26.846312962817887,9.093445486126145,0.2765957446808511,106,0,6,4,0,4,6,6,12,12,0,12,26,0,0,16,26.893920000000065,446.0050000000011,0,2
752,O=C(C(C=CC(Cl)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4SC9=C8SC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15C(C(C=CC(Cl)=C%16)=C%16C\%15=C(C#N)\C#N)=O)=C%14)=C5S3,14.70124876796546,14.70124876796546,0.13118200332375962,-0.831370675,0.030157332960558173,14.907407407407407,1558.991999999999,1480.3679999999986,1556.3826090959997,536,0.1938970455487345,-0.28856493,0.2885649299012878,0.1938970455487345,0.35185185185185186,0.6481481481481481,0.9444444444444444,35.496796676876905,9.666471132088178,2.5650456404801467,-2.338777729,2.7224208063023063,-2.286803352,7.372944669592159,0.10315866819542727,1.477698618701571,0.9698076540980158,5420.594922144406,74.53728997565234,60.96401227439034,67.37484965199361,52.83790084046354,38.19370802474276,43.84861645632758,29.198913257040953,36.384977865924384,22.564889354390413,30.63827309927172,17.36094814861524,26.495993345441256,-8.86,2.587996764345276e+34,73.29347034614744,30.892099540816325,12.395094397398294,666.0911731984195,0,35.42309431130763,11.566489892729878,0,0,0,9.589074368143644,0,21.047566218953946,68.02071526760842,225.00856114972544,167.68406466173866,84.87252791828249,49.138249379475155,9.589074368143644,154.28685371342425,21.047566218953946,0,0,166.9413621960763,0,276.7000126453929,0,43.785474025974295,0,0,0,91.22259504807346,11.566489892729878,36.5132674304976,45.32445147012304,238.78668738827696,167.88522776335572,71.00635754742609,129.29999999999998,10.82998093879356,30.636640587097588,0,22.712698952868415,54.591490714547696,79.9205470366871,172.7197059832195,59.07177416663914,57.49918372540671,161.1664412822406,23.20187978046503,7.0291948156569966,24.110979133946792,36.10885635044095,42.71212573009475,16.319316737657143,-0.488308424,61.627537977569155,26.566442729668637,9.069410504982429,0.2765957446808511,108,0,6,4,0,4,6,6,12,12,0,14,26,0,0,16,28.20072000000007,456.02500000000106,0,2
753,O=C(C(C=C(Cl)C(Cl)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4SC9=C8SC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15C(C(C=C(Cl)C(Cl)=C%16)=C%16C\%15=C(C#N)\C#N)=O)=C%14)=C5S3,14.800029940804965,14.800029940804965,0.17514177278710075,-0.857082637,0.030157331198637744,14.872727272727273,1627.8819999999992,1551.2739999999985,1624.304664,548,0.1939503600127499,-0.288563978,0.28856397844907017,0.1939503600127499,0.34545454545454546,0.6181818181818182,0.9,35.50047202998941,9.66647113207559,2.5655302298811944,-2.338777722,2.723044150214222,-2.286803356,7.373025851601475,0.10315934355913225,1.4760561788849411,0.970477172632221,5541.036948951885,76.27777695165851,61.565240682029554,69.48793595166971,53.65926804550946,38.405005831085326,44.815843208688605,29.442903133834616,37.38489668873651,22.722556782962982,31.770046454641346,17.40139371066868,26.84688653029694,-8.28,2.776035769913848e+35,75.74382414274379,31.71083279040705,12.783683905582182,686.6977056521829,0,35.42309431130763,11.566489892729878,0,0,0,9.589074368143644,0,21.047566218953946,68.02071526760842,248.2104409301905,155.55133052481548,74.82726129079984,69.22878263444045,9.589074368143644,177.48873349388927,21.047566218953946,0,0,166.9413621960763,0,274.61254513595236,0,43.785474025974295,0,0,0,114.42447482853848,11.566489892729878,36.5132674304976,45.32445147012304,238.78668738827696,155.7524936264325,71.00635754742609,129.29999999999998,10.82998093879356,30.636640587097588,0,65.09565032811078,22.253805966787983,79.9205470366871,172.7197059832195,69.61261178558539,34.825611969537235,161.1664412822406,46.40375956093006,6.885582340564742,37.260628584427025,36.151029654682716,42.88332021856755,15.33568806543932,-0.649424728,57.412338955297315,26.286572496519387,9.045375523838713,0.2765957446808511,110,0,6,4,0,4,6,6,12,12,0,16,26,0,0,16,29.507520000000074,466.045000000001,0,2
754,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCCC)C=C3)C4=CC5=C(C(C6=C5SC(C7=C(OCC(CC)CCCC)C=C(/C=C8C(C(C=CC(F)=C9)=C9C\8=C(C#N)\C#N)=O)S7)=C6)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C=C(C%13=C(OCC(CC)CCCC)C=C(/C=C%14C(C(C=CC(F)=C%15)=C%15C\%14=C(C#N)/C#N)=O)S%13)S%12,15.371810190612361,15.371810190612361,0.12220720131900498,-0.934661905,0.020840595691300888,15.426356589147288,1786.4969999999992,1667.552999999998,1784.8003986959998,660,0.19389879929458784,-0.491715633,0.49171563328758777,0.19389879929458784,0.3488372093023256,0.6666666666666666,0.9767441860465116,32.13878366844018,9.653506181433544,2.5376655574064864,-2.3549371,2.6733301161916567,-2.296412271,7.251258941507195,0.10315253021400411,1.497534476126687,1.0222357838325773,5804.826346050644,90.29859223182987,76.2062884825801,79.47227480629104,63.06530745077603,47.70012794775637,50.96611427146729,35.774761445256225,40.04671304087636,27.257752827522303,32.081101926666264,20.031151047754264,24.825546334440208,-10.94,1.0687246169995542e+44,92.76352268526078,42.74642537674123,18.938387155736482,779.0352862303646,9.473725907600098,58.55655965996722,11.566489892729878,0,0,0,9.589074368143644,8.78083009534964,21.047566218953946,45.34714351173895,274.4473815285049,250.007697223942,62.682204265878845,33.798039255221994,27.843630371093383,80.21188267827512,21.047566218953946,0,11.835812092322787,252.42370560117294,13.213763929025836,302.5546559738484,0,76.1656950633387,9.473725907600098,0,11.49902366656781,45.34714351173895,24.780253821755714,36.5132674304976,68.79470524453762,324.26903079337336,192.15069603720212,63.688035419408074,147.76,22.46442262088535,30.636640587097588,8.78083009534964,79.09473513225626,34.46708198299625,215.02857080015605,137.3982344773032,34.825611969537235,36.40961938809232,176.71723896675724,9.473725907600098,45.27037866757793,6.58786719013433,37.1072698737601,42.255199069523194,15.676051054649319,-0.046422582,68.48587264411124,35.10711934708758,18.889998068425903,0.3739130434782609,129,0,8,4,0,4,7,4,11,12,0,14,43,0,0,15,32.50402000000009,530.7400000000016,0,2
755,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(C8=C(OCC(CC)CCCC)C=C(C=C9C(C(C=CC(F)=C%10)=C%10/C9=C(C#N)/C#N)=O)S8)=C7)(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C4C%13=C2C(SC(C%14=C(OCC(CC)CCCC)C=C(/C=C%15C(C(C=CC(F)=C%16)=C%16C\%15=C(C#N)/C#N)=O)S%14)=C%17)=C%17S%13,15.300769658644345,15.300769658644345,0.13346387073904697,-0.88581849,0.020840595643776227,15.066666666666666,1898.6749999999993,1779.730999999998,1896.7445406959996,688,0.19389879929458786,-0.491715627,0.49171562747638775,0.19389879929458786,0.35555555555555557,0.6814814814814815,1,32.141610951459604,9.65358240229099,2.5498617508540686,-2.355761102,2.6929727904543532,-2.29727922,7.335844944743649,0.10315253021401312,1.4872943440977555,0.9231869975723772,6442.567086098103,94.0222068709615,79.02278506350784,83.92176454907423,66.03163394596481,49.5166245286841,54.41560401425047,37.288285151984645,43.66463443025126,28.46387266037328,35.85416196359852,21.063781304784573,28.923437105531097,-11.02,4.303795445255733e+46,95.69486433440441,43.12823042132574,18.732437884794958,819.6793418346582,9.473725907600098,58.55655965996722,11.566489892729878,0,0,0,9.589074368143644,8.78083009534964,21.047566218953946,68.02071526760842,274.4473815285049,238.88079424054797,73.45465269480844,52.95217347556279,27.843630371093383,121.68513410002103,21.047566218953946,0,11.835812092322787,252.42370560117294,13.213763929025836,302.55465597384847,0,76.1656950633387,9.473725907600098,0,11.49902366656781,68.02071526760842,24.780253821755714,36.5132674304976,68.79470524453762,324.26903079337336,192.15069603720212,82.48771508528448,147.76,22.46442262088535,30.636640587097588,8.78083009534964,67.25892303993346,46.302894075319024,150.90403944333764,220.32244549999803,34.825611969537235,59.083191143961784,176.71723896675724,9.473725907600098,49.61740192426581,10.400032748154725,37.22907529044682,42.02865642299495,16.671639699825587,0.08299217884166721,69.13700855281324,35.509486028093015,18.990373821230893,0.36134453781512604,135,0,8,4,0,4,7,6,13,14,0,16,43,0,0,17,34.933420000000034,561.5060000000018,0,2
756,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=CC=C(/C=C5C(C(C=C(F)C(F)=C6)=C6C\5=C(C#N)\C#N)=O)S4)=C2OCCCCCCCC)(C7=CC=C(CCCCCC)C=C7)C8=C3C=C(C(C9=C%10SC(C%11=CC=C(/C=C%12/C(C(C=C%13F)=C(C%12=O)C=C%13F)=C(C#N)/C#N)S%11)=C9OCCCCCCCC)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%10=C8,15.32998013765624,15.32998013765624,0.006339248785844909,-1.211166417,0.015864971980588578,14.169230769230769,1808.4499999999991,1693.537999999998,1806.765905,666,0.19400452382927075,-0.491651399,0.4916513988101222,0.19400452382927075,0.3230769230769231,0.6,0.8923076923076924,32.13878421552944,9.650810397667092,2.5635208997714094,-2.362031095,2.7050212924524044,-2.303444161,7.252395652069871,0.10311661366482423,1.4912608767741617,1.0391757582971999,5772.819160619483,91.00569901301651,75.77413669539972,79.04012301911067,63.55664485547691,47.559688577230105,50.82567490094102,35.38435523417613,39.65630682979627,26.6446106564947,31.477730058472243,19.88049556160396,24.663308109135365,-11.08,1.1170162559098094e+44,93.59425169092498,43.31223326405812,18.821331293812396,781.001414921821,9.473725907600098,46.92211797787544,34.835373256913456,0,0,0,9.589074368143644,17.56166019069928,21.047566218953946,45.34714351173895,279.8623719979017,214.91224801130198,73.80910724927284,33.798039255221994,36.62446046644302,80.21188267827512,21.047566218953946,0,0,257.8386960705697,13.213763929025836,302.056363519017,0,76.16569506333869,9.473725907600098,0,11.49902366656781,45.34714351173895,24.780253821755714,36.5132674304976,68.59333483430662,329.6840212627701,180.01796190027892,63.688035419408074,147.76,56.81156325584555,30.636640587097588,17.56166019069928,44.54622408706505,22.968058316428436,326.12818195322416,44.927377722657454,34.825611969537235,36.40961938809232,162.86976456737597,9.473725907600098,76.7105552914717,6.295597489165876,36.202117025317705,41.90856749721919,12.29362742143809,-4.57358413,62.10379675384388,37.27343449707442,14.28588815481302,0.3684210526315789,130,0,8,4,0,4,7,4,11,12,0,16,44,0,0,15,32.6803200000001,526.1790000000017,0,2
757,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=CC=C(/C=C5C(C(C=C(F)C(F)=C6)=C6C\5=C(C#N)\C#N)=O)[Se]4)=C2OCCCCCCCC)(C7=CC=C(CCCCCC)C=C7)C8=C3C=C(C(C9=C%10SC(C%11=CC=C(/C=C%12/C(C(C=C%13F)=C(C%12=O)C=C%13F)=C(C#N)/C#N)[Se]%11)=C9OCCCCCCCC)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%10=C8,15.338387017906554,15.338387017906554,0.006377508599281212,-1.200729082,0.012051635822664159,14.169230769230769,1902.2359999999992,1787.323999999998,1902.6548056079998,666,0.2654864909122589,-0.268169821,0.26816982069377954,0.2654864909122589,0.3384615384615385,0.6153846153846154,0.9076923076923077,32.13878421552944,32.134754885909544,9.7048343150212,2.5103837013431796,-2.440421564,2.6148544446674826,-2.408656888,7.169784614131463,0.10315819376329848,1.0391757582971999,5776.819160619483,91.00569901301651,75.77413669539972,80.83327396344677,63.55664485547691,47.559688577230105,52.61882584527712,35.38435523417613,42.105796572579465,26.6446106564947,34.108049062088384,19.88049556160396,27.071619518724514,-10.48103896,1.1170162559098094e+44,94.17304043222747,43.707571313364205,19.03474780369212,785.2354403928321,0,0,0,0,0,712.6713696114995,0,0,0,0,79.06152178217057,0,0,0,36.62446046644302,86.54543194526042,21.047566218953946,0,0,257.8386960705697,13.213763929025836,301.1768206095473,0,75.28615215386897,9.473725907600098,0,11.49902366656781,22.673571755869474,53.78737484461049,36.5132674304976,68.59333483430662,328.8044783533004,180.01796190027892,62.808492509938354,147.76,74.6724752185618,30.636640587097588,17.56166019069928,55.69243314720358,13.213763929025836,334.12339052168727,22.253805966787983,34.825611969537235,36.40961938809232,162.86976456737597,9.473725907600098,80.32475206296995,2.410467775267332,33.50344215075676,41.95031683584352,12.829851843165432,-4.399008762,62.72464176753297,37.63827261428613,14.350597045573975,0.3684210526315789,130,0,8,4,0,4,7,4,11,10,0,16,44,0,0,15,30.671320000000104,524.3050000000017,0,2
758,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=CC5=C(C=C(/C=C6C(C(C=C(F)C(F)=C7)=C7C\6=C(C#N)\C#N)=O)S5)S4)=C2OCCCCCCCC)(C8=CC=C(CCCCCC)C=C8)C9=C3C=C(C(C%10=C%11SC(C%12=CC%13=C(C=C(/C=C%14/C(C(C=C%15F)=C(C%14=O)C=C%15F)=C(C#N)/C#N)S%13)S%12)=C%10OCCCCCCCC)(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)C%11=C9,15.150994916943596,15.150994916943596,0.008612062262340459,-1.196725033,0.015864971954664235,14.191176470588236,1920.627999999999,1805.715999999998,1918.710047,694,0.19400453057841174,-0.491651391,0.49165139147632175,0.19400453057841174,0.3161764705882353,0.5955882352941176,0.8897058823529411,32.14161116569211,9.650810233398357,2.564575480609763,-2.362022189,2.708561683305519,-2.303444115,7.326016240624032,0.10311664169193852,1.4891031419222227,0.9356803348660323,6348.428445891671,94.72931365214812,78.59063327632748,83.48961276189385,66.48929784585445,49.36421902987041,54.26319851543679,36.95616606237554,43.39567157096934,27.843274261828455,35.092595650148866,20.850472886496785,28.41348206453511,-11.16,1.938429329534547e+47,96.52140029865836,43.67888069223803,18.87321067685784,821.6454705261145,9.473725907600098,46.92211797787544,34.835373256913456,0,0,0,9.589074368143644,17.56166019069928,21.047566218953946,68.02071526760842,279.8623719979017,214.91224801130198,82.85449252774666,43.55233364262459,36.62446046644302,121.685134100021,21.047566218953946,0,0,257.8386960705697,13.213763929025836,302.056363519017,0,76.16569506333869,9.473725907600098,0,11.49902366656781,68.02071526760842,24.780253821755714,36.5132674304976,68.59333483430662,329.6840212627701,180.01796190027892,82.48771508528448,147.76,45.66535419570702,30.636640587097588,17.56166019069928,55.69243314720358,22.968058316428436,306.40293188154453,83.45230746021352,57.49918372540671,36.40961938809232,162.86976456737597,9.473725907600098,79.93330407706237,9.838982349199144,36.51003872842152,41.342072764592736,13.449193584631928,-4.280412349,63.46489308016357,38.07292200399498,14.50233909463627,0.3559322033898305,136,0,8,4,0,4,7,6,13,14,0,18,44,0,0,17,35.10972000000005,556.9450000000016,0,2
759,O=C(N(N1C(C(C=C2)=C3C4=C2C5=CC=C(C(N(C(CCCCC)CCCCC)C6=O)=O)C(C6=CC7)=C5C7=C4CC=C3C1=O)=O)C8=O)C9=CCC(C%10=C%11C=CC8=C%109)=C%12CC=C%13C%14=C%12C%11=CC=C%14C(N(C(CCCCC)CCCCC)C%13=O)=O,15.164933118318334,15.164933118318334,0.1811566205452675,-0.792869756,0.04419599902389905,17.48780487804878,1091.3179999999993,1024.7899999999993,1090.488065,414,0.28056946726105825,-0.271241472,0.28056946726105825,0.27124147215522126,0.3170731707317073,0.573170731707317,0.8414634146341463,16.227793078158026,9.734027901385419,2.507433898378287,-2.407037016,2.526869353226432,-2.588271595,6.422866451557042,-0.145287625,0.9954415093198522,0.8214203664572194,3865.788409223929,56.56672722717523,47.27988009809642,47.27988009809642,39.9455284208738,30.44430728265087,30.44430728265087,23.94024823861705,23.94024823861705,19.437805016689076,19.437805016689076,15.596358238181578,15.596358238181578,-8.12,3.6682065396370743e+19,51.98810533527331,19.807148214552175,7.204849107345817,476.03931040158676,0,0,0,0,47.257437834812045,0,48.15611693427553,0,10.017825047909064,0,153.31435697505663,140.97564093976086,67.75680872875496,11.126902983393991,38.356297472574575,112.63964967080747,0,19.81764450961002,0,168.19506291557866,0,139.5964348753924,0,0,0,0,0,0,79.15876400271799,44.86143522799133,0,216.36766140223,72.83501697502841,65.38221183599543,149.51999999999998,23.628718917406022,19.178148736287287,19.178148736287287,57.98551261923446,70.21020450202455,178.09457069723157,0,34.084593812291935,48.55024262443742,27.694948798762496,0,0,0,122.35910410458224,7.868448834241819,8.891282187049391,-4.139488781,14.243403182608738,24.15820585303125,8.619044619624262,0.37142857142857144,82,0,12,4,4,8,6,0,6,8,0,12,19,0,0,14,13.660599999999974,318.48200000000077,0,8
760,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CCC(C3=C4C=CC1=C32)=C5C(C(C=C6C(N(C(CCCCC)CCCCC)C7=O)=O)=C8C9=C6C7=CCC9=C%10C%11=C8C=CC%12=C%11C(C(N(C(CCCCC)CCCCC)C%12=O)=O)=CC%10)C=C%13C%14=C5C4=CC=C%14C(N(C(CCCCC)CCCCC)C%13=O)=O,16.567677644353843,16.567677644353843,0.24983847255342706,-0.809097389,0.02125413737748251,17.173076923076923,1399.911999999999,1289.0319999999988,1398.8323664799998,546,0.26116035609738036,-0.271241472,0.2712414721551967,0.26116035609738036,0.2980769230769231,0.5865384615384616,0.9519230769230769,16.192204178265946,9.670043027597961,2.4984211636575275,-2.412181674,2.5794387702343102,-2.487458939,6.412373767250093,-0.125520227,0.6767960049851641,1.0723136419174957,4629.879910435789,72.77562324054539,63.54118235427385,63.54118235427385,50.74028204080876,41.28767393687931,41.28767393687931,31.746302615232473,31.746302615232473,25.166592679583513,25.166592679583513,19.970012817502568,19.970012817502568,-8.12,2.200415183045418e+31,72.80834395334287,31.136437957514172,12.17817389931707,616.0979008980776,0,0,0,0,47.257437834812045,0,57.95593639597648,0,0,0,251.99279818046966,165.80155730023586,96.88529941660626,0,38.356297472574575,112.6396496708075,0,19.599638923401912,0,310.2039237626885,0,139.09351929862777,0,0,0,0,0,0,91.02444007480581,38.440613605065316,0,358.27711370566675,66.7686499065668,65.38221183599543,149.51999999999998,5.917906046161393,0,38.356297472574575,71.42480115140388,111.74578141433511,250.6900566161317,0,19.599638923401912,48.559895662809694,73.59865184128208,0,0,0,133.98957522472946,6.412350253700571,10.681055213945998,-3.15937993,12.760341407024306,38.07880994593714,17.40391455131484,0.5217391304347826,104,0,12,4,4,8,6,0,6,8,0,12,37,0,0,14,21.69320000000001,420.76500000000146,0,8
